Time_Stamp,NB1300Vibracion1,NB1300Vibracion2,NB1300Vibracion3,NB1300Vibracion4,NB1300Vibracion5,NB1300Vibracion6,NB1300tPrec,NB1300tGener,NB1300tCuarto,NB1300tBloque,NB1300tAmbien,NB1300hCuarto
8/3/2022 23:57,2.5,3.5,4.4,3.7,4.2,3.8,39,35,24,34,15,31
8/3/2022 23:58,2.8,3.8,3.9,4.7,3.8,3.8,40,36,24,35,16,31
8/3/2022 23:59,2.6,3.6,4.1,4.4,4.6,3.6,43,38,24,37,18,30
8/4/2022 0:00,2.5,3.5,4.5,4.3,3.8,3.7,44,39,24,39,20,29
8/4/2022 0:01,3,4,4.4,4.2,4.1,4.6,45,39,24,40,21,29
8/4/2022 0:02,2.9,3.9,4.6,4.8,4,4.2,46,40,24,41,22,28
8/4/2022 0:03,2.6,3.6,3.7,3.8,4.2,4.6,46,40,24,42,22,28
8/4/2022 0:04,2.7,3.7,3.9,3.7,3.7,4.5,47,40,24,42,23,29
8/4/2022 0:05,2.4,3.4,3.9,3.4,4,4,47,40,24,43,23,28
8/4/2022 0:06,2.3,3.3,4.2,3.4,4.3,3.7,47,41,24,43,23,28
8/4/2022 0:07,2.5,3.5,3.5,3.7,4,4.3,48,41,24,44,24,29
8/4/2022 0:08,2.6,3.6,4,3.8,4.1,4,48,41,24,44,24,28
8/4/2022 0:09,2.2,3.2,3.4,3.4,3.5,3.4,48,41,24,45,24,28
8/4/2022 0:10,2.2,3.2,3.4,3.8,3.5,3.8,47,41,24,45,24,28
8/4/2022 0:11,2.5,3.5,3.6,3.7,3.8,3.5,46,40,24,44,24,28
8/4/2022 0:12,2.8,3.8,4.8,4,4.6,4.7,43,36,24,40,21,30
8/4/2022 0:13,2.1,3.1,3.1,3.4,3.6,3.9,41,36,24,38,19,31
8/4/2022 0:14,2.6,3.6,3.9,4,4.6,4,40,35,24,37,18,31
8/4/2022 0:15,2.4,3.4,4,3.7,3.4,3.6,39,35,24,36,17,32
8/4/2022 0:16,2.1,3.1,3.6,3.1,3.6,3.2,39,34,24,35,17,31
8/4/2022 0:17,2.3,3.3,3.7,3.7,3.6,4,39,34,24,35,17,31
8/4/2022 0:18,2.2,3.2,3.6,4.1,4.1,4.2,39,35,24,35,17,32
8/4/2022 0:19,3,4,4.7,4.9,4.3,4.4,41,37,24,38,19,31
8/4/2022 0:20,2.1,3.1,3.2,3.8,3.6,3.9,42,38,24,39,21,30
8/4/2022 0:21,2.5,3.5,3.5,3.7,4.4,4,42,39,24,40,22,29
8/4/2022 0:22,2.4,3.4,4.4,3.8,3.4,4,43,39,24,41,22,29
8/4/2022 0:23,2.1,3.1,4.1,4,3.7,3.2,43,40,24,42,22,29
8/4/2022 0:24,2.5,3.5,3.9,4,3.9,3.5,44,40,24,42,22,29
8/4/2022 0:25,2.8,3.8,4.5,4.7,4.8,4.5,44,40,24,42,23,29
8/4/2022 0:26,2.9,3.9,4.8,4.2,4.2,3.9,45,41,24,43,23,28
8/4/2022 0:27,2.8,3.8,4.8,4,4.6,4.7,45,41,24,43,24,29
8/4/2022 0:28,2.2,3.2,3.4,4,3.9,3.3,46,41,24,43,24,29
8/4/2022 0:29,2.2,3.2,3.5,3.4,3.8,3.4,46,42,24,43,24,28
8/4/2022 0:30,2.8,3.8,3.8,4.1,4,4.1,46,41,24,43,24,28
8/4/2022 0:31,3,4,4.4,4.4,4.9,4.1,43,36,24,40,20,30
8/4/2022 0:32,2.5,3.5,4.4,4.4,3.8,4,42,35,24,37,18,31
8/4/2022 0:33,2.4,3.4,3.4,4.3,4.4,3.4,41,34,24,36,17,31
8/4/2022 0:34,2.4,3.4,3.9,3.7,4.3,3.5,41,34,24,36,16,31
8/4/2022 0:35,2,3,3.7,3.3,4,4,41,34,24,35,16,32
8/4/2022 0:36,2.6,3.6,3.6,4.2,4.5,4.4,41,34,24,35,16,32
8/4/2022 0:37,2.6,3.6,4.1,4.2,4.4,4.4,42,36,24,36,17,32
8/4/2022 0:38,2.4,3.4,3.5,3.7,3.9,4.1,44,38,24,38,19,31
8/4/2022 0:39,2.7,3.7,4.6,4.2,4.3,4.5,46,39,24,40,21,30
8/4/2022 0:40,2.9,3.9,4.2,4.4,4.8,4.3,46,39,24,41,22,30
8/4/2022 0:41,2.7,3.7,4.6,3.8,4,4.5,47,40,24,42,22,29
8/4/2022 0:42,2.5,3.5,3.5,4.2,3.5,3.9,47,40,24,43,23,29
8/4/2022 0:43,2.8,3.8,4,4.2,4.6,4.2,46,40,24,43,23,29
8/4/2022 0:44,2.9,3.9,4.6,4.9,4.2,4.3,46,41,24,44,24,29
8/4/2022 0:45,2.1,3.1,3.7,4.1,3.4,3.9,46,41,24,44,24,28
8/4/2022 0:46,2.8,3.8,4,4,3.8,4.1,46,41,24,44,24,29
8/4/2022 0:47,2.3,3.3,4.2,3.6,3.7,4.1,46,41,24,44,24,29
8/4/2022 0:48,3,4,4,4,4.7,4.2,45,41,24,45,24,28
8/4/2022 0:49,2.8,3.8,4.8,4.5,4.4,4.6,43,38,24,42,22,29
8/4/2022 0:50,2.5,3.5,3.5,4.3,3.8,3.7,41,36,24,39,20,30
8/4/2022 0:51,2.8,3.8,4.3,4.8,4.2,3.8,40,35,24,37,18,31
8/4/2022 0:52,2.1,3.1,3.7,3.6,3.9,3.6,39,35,24,36,17,31
8/4/2022 0:53,2.3,3.3,3.9,4.2,3.3,3.5,38,34,24,35,17,32
8/4/2022 0:54,2.2,3.2,3.2,3.9,3.8,3.6,38,34,24,35,17,32
8/4/2022 0:55,3,4,4.9,5,4.6,4.8,38,34,24,34,17,32
8/4/2022 0:56,2.9,3.9,4.1,4.2,4.8,4.7,40,36,24,36,17,32
8/4/2022 0:57,2,3,4,3.8,3.3,3.8,41,38,24,38,19,30
8/4/2022 0:58,2,3,3.9,3.7,3,3.3,43,39,24,39,20,30
8/4/2022 0:59,2.4,3.4,4,4.3,4,4.1,44,39,24,40,21,30
8/4/2022 1:00,2.6,3.6,3.9,4.3,4.1,4.2,44,39,24,41,22,29
8/4/2022 1:01,2.9,3.9,4.9,4.4,4.2,4.8,45,40,24,42,22,29
8/4/2022 1:02,2.3,3.3,3.3,3.5,3.6,3.7,46,40,24,42,23,29
8/4/2022 1:03,2.5,3.5,4,4.1,4.5,3.6,46,40,24,42,23,29
8/4/2022 1:04,2.6,3.6,4.6,4.3,4.2,3.6,46,41,24,43,23,29
8/4/2022 1:05,2.8,3.8,4.7,4.6,4.1,4.4,47,41,24,43,24,29
8/4/2022 1:06,2.6,3.6,4,3.8,3.8,4.1,47,41,24,44,24,28
8/4/2022 1:07,2.8,3.8,4.1,4.2,4.2,3.9,47,41,24,44,24,29
8/4/2022 1:08,2.7,3.7,3.9,4.1,3.7,4.3,48,42,24,44,24,29
8/4/2022 1:09,2.7,3.7,4.5,3.9,3.7,4.4,45,37,24,41,21,29
8/4/2022 1:10,2.5,3.5,4,3.6,4.4,3.5,43,36,24,38,18,30
8/4/2022 1:11,2.8,3.8,4,4.2,4.2,4.2,42,35,24,37,17,31
8/4/2022 1:12,2.2,3.2,3.8,3.8,3.3,3.8,41,34,24,36,16,31
8/4/2022 1:13,3,4,5,4.4,4,4,40,34,24,35,15,31
8/4/2022 1:14,2.5,3.5,4.4,3.9,3.5,4.3,40,34,24,35,15,31
8/4/2022 1:15,2.7,3.7,4,3.9,4.6,4.4,40,34,24,35,15,32
8/4/2022 1:16,2.7,3.7,4.6,3.9,4.7,4.7,42,37,24,37,17,31
8/4/2022 1:17,2.8,3.8,4.2,3.9,3.9,4.1,43,38,24,39,19,30
8/4/2022 1:18,2,3,3.1,3.7,3.6,4,43,39,24,40,21,30
8/4/2022 1:19,2.2,3.2,3.6,4,3.8,3.5,44,39,24,41,22,29
8/4/2022 1:20,2.4,4.4,4.6,4.8,5.4,4.6,44,40,24,42,22,29
8/4/2022 1:21,2,3,3.2,3.6,3.5,3.3,44,40,24,42,22,29
8/4/2022 1:22,2.4,3.4,3.5,4.2,3.9,3.8,44,40,24,42,23,29
8/4/2022 1:23,2.2,3.2,3.7,3.3,4,3.5,44,40,24,43,23,29
8/4/2022 1:24,2.5,3.5,3.7,3.8,3.8,4.5,43,41,24,43,24,29
8/4/2022 1:25,2.2,3.2,4.2,3.9,3.8,4.1,44,41,24,43,24,29
8/4/2022 1:26,2,3,3.7,3.7,3.4,3.7,44,41,24,43,24,29
8/4/2022 1:27,2.8,3.8,4.7,4.2,4.3,4.5,44,42,24,43,24,28
8/4/2022 1:28,3,5,6,5.6,5.3,6,45,42,24,43,24,29
8/4/2022 1:29,2.9,3.9,4.2,4.6,4.2,4.1,43,38,24,41,22,29
8/4/2022 1:30,2.9,3.9,4.2,4.5,4.6,4.1,41,36,24,38,18,30
8/4/2022 1:31,2.6,3.6,3.9,4.3,3.8,3.8,41,35,24,36,17,31
8/4/2022 1:32,2.7,3.7,4.2,4.3,3.8,4.6,40,35,24,35,16,31
8/4/2022 1:33,2.9,3.9,4.5,4.4,4.7,4.5,40,34,24,35,15,31
8/4/2022 1:34,2.9,3.9,4.3,4.7,4.8,4.2,40,34,24,34,15,32
8/4/2022 1:35,2.5,3.5,3.8,3.7,4.3,4,40,34,24,34,15,32
8/4/2022 1:36,2.8,3.8,4.4,4.4,3.8,4.2,42,37,24,36,17,31
8/4/2022 1:37,2.4,3.4,3.6,3.5,3.5,3.4,44,38,24,38,19,30
8/4/2022 1:38,2.3,3.3,3.6,3.4,4,4.2,45,39,24,40,20,30
8/4/2022 1:39,2.1,3.1,4,3.7,4.1,3.4,46,39,24,41,21,29
8/4/2022 1:40,2.2,3.2,3.8,3.5,3.6,3.9,47,39,24,42,22,29
8/4/2022 1:41,2.9,3.9,4.4,3.9,4.2,4.7,47,40,24,42,22,29
8/4/2022 1:42,2.9,4.9,5.9,5.3,5.7,5.1,47,40,24,43,23,29
8/4/2022 1:43,3.6,3.6,4.1,4.6,3.9,4.6,47,40,24,43,23,29
8/4/2022 1:44,2,3,3.1,3.9,3.6,3.6,47,41,24,44,23,29
8/4/2022 1:45,2.9,3.9,4.1,4,4.7,4.3,47,41,24,44,23,29
8/4/2022 1:46,2.9,3.9,3.9,4.5,4.4,4.3,47,41,24,44,23,29
8/4/2022 1:47,2.6,3.6,4.3,4.6,3.9,3.8,46,41,24,45,23,29
8/4/2022 1:48,2.7,3.7,4.7,3.9,3.9,3.7,46,41,24,45,23,29
8/4/2022 1:49,2.5,4.5,5,5.3,4.7,4.7,46,42,24,45,24,29
8/4/2022 1:50,2.2,3.2,3.7,4.1,4.2,3.4,45,40,24,44,23,29
8/4/2022 1:51,2.1,3.1,3.7,3.4,3.5,3.6,42,36,24,40,20,30
8/4/2022 1:52,2.7,3.7,4.2,4,4.6,4.4,40,35,24,38,18,31
8/4/2022 1:53,2.3,3.3,4.2,3.5,3.4,4.2,39,35,24,36,17,31
8/4/2022 1:54,2.9,3.9,4.5,4.8,4.7,4.4,38,34,24,35,17,32
8/4/2022 1:55,2.7,3.7,3.8,3.9,3.8,3.7,38,34,23,35,16,32
8/4/2022 1:56,2.3,3.3,3.5,3.4,4.2,3.8,38,34,24,34,15,32
8/4/2022 1:57,2.1,3.1,3.9,4,3.4,3.1,38,35,24,35,16,32
8/4/2022 1:58,2.5,3.5,4.5,3.6,4.4,4,41,37,24,37,18,31
8/4/2022 1:59,2.9,3.9,4.2,4.7,4,3.9,42,38,24,38,19,30
8/4/2022 2:00,2.7,3.7,3.7,4.6,4.4,4.5,43,39,24,40,21,30
8/4/2022 2:01,2.8,3.8,4.6,4.8,3.8,4.3,44,39,24,40,21,29
8/4/2022 2:02,2.7,3.7,4.1,4.2,4.1,3.9,45,40,24,41,22,29
8/4/2022 2:03,2.8,3.8,4.2,4.7,4,3.9,45,40,24,42,22,29
8/4/2022 2:04,2.3,3.3,3.7,3.9,3.7,4.1,46,40,24,42,23,29
8/4/2022 2:05,2.1,3.1,3.9,4.1,3.9,3.2,46,40,24,42,23,29
8/4/2022 2:06,2.1,3.1,3.3,3.7,3.2,3.5,46,41,24,43,23,29
8/4/2022 2:07,2.8,3.8,4.4,4.6,4.6,4.4,47,41,24,43,23,29
8/4/2022 2:08,2.3,3.3,3.7,4.2,4.1,4.3,47,41,24,44,23,29
8/4/2022 2:09,2.6,4.6,5.5,4.7,5.1,5,47,41,24,44,23,29
8/4/2022 2:10,2.8,3.8,3.9,4.2,4.2,3.8,47,40,24,44,24,28
8/4/2022 2:11,2.2,3.2,4.1,3.6,3.4,4.2,44,36,24,40,20,29
8/4/2022 2:12,2.4,3.4,3.7,3.9,4.3,4.2,42,35,23,37,18,31
8/4/2022 2:13,2.6,3.6,3.7,4.4,4.2,4.2,42,35,24,36,16,31
8/4/2022 2:14,2.7,3.7,4.2,3.7,4.1,4.3,41,34,23,35,15,32
8/4/2022 2:15,2.8,3.8,4.3,4.4,4,4.8,41,34,23,35,15,32
8/4/2022 2:16,2,3,3.5,3,3.2,3.9,40,33,23,35,15,32
8/4/2022 2:17,2.6,3.6,4.3,4.4,4,3.8,41,35,23,36,15,32
8/4/2022 2:18,2.1,3.1,4,3.4,3.1,3.2,43,38,24,38,18,31
8/4/2022 2:19,3,4,4.7,4,4.4,4.9,44,38,24,40,20,30
8/4/2022 2:20,2,3,3.9,4,3.5,4,44,39,24,41,21,30
8/4/2022 2:21,2.1,3.1,3.2,3.8,3.4,3.1,44,39,24,41,21,29
8/4/2022 2:22,2.8,3.8,4.4,3.8,4.7,3.9,44,39,24,42,22,29
8/4/2022 2:23,2,4,4.7,4.8,4.3,5,44,40,24,42,22,29
8/4/2022 2:24,2.3,3.3,4.1,4,3.8,3.9,44,40,23,43,23,28
8/4/2022 2:25,3,4,4.6,4.2,5,4.3,44,40,24,43,23,28
8/4/2022 2:26,3,4,4.9,4.8,4.9,4.8,44,41,24,43,23,29
8/4/2022 2:27,2.3,4.3,5,5.2,4.4,4.6,44,41,24,43,23,29
8/4/2022 2:28,2.8,3.8,3.8,4.3,4.6,4.5,44,41,24,43,23,29
8/4/2022 2:29,2.3,3.3,4,3.7,4.2,3.8,44,41,24,43,23,29
8/4/2022 2:30,2.8,3.8,4,4.1,4.3,4.3,45,41,24,43,23,29
8/4/2022 2:31,2.7,3.7,3.9,3.7,4.5,4.6,45,42,24,44,23,29
8/4/2022 2:32,2.3,3.3,3.7,4,3.3,3.5,44,38,23,41,22,29
8/4/2022 2:33,3,4,4.9,5,4.9,4.2,42,36,24,38,19,30
8/4/2022 2:34,2.4,3.4,3.5,4.1,3.9,3.6,41,35,24,36,18,31
8/4/2022 2:35,2.4,3.4,4,3.6,4.3,3.4,40,34,24,35,17,32
8/4/2022 2:36,2.5,3.5,4.1,3.7,4.3,3.7,40,34,24,35,16,32
8/4/2022 2:37,2.5,3.5,3.6,4,4.1,4,40,34,23,34,16,32
8/4/2022 2:38,2.1,3.1,3.7,3.6,4.1,3.3,40,33,23,34,15,32
8/4/2022 2:39,2.3,3.3,3.9,3.5,3.7,4,42,36,23,36,17,32
8/4/2022 2:40,2.1,3.1,3.3,4.1,3.2,3.8,44,38,23,38,19,31
8/4/2022 2:41,2.8,3.8,3.8,4.3,3.8,4.4,45,39,24,40,20,30
8/4/2022 2:42,2.8,3.8,4.3,4.7,4.4,3.9,46,39,23,41,21,30
8/4/2022 2:43,2.5,3.5,4,3.7,4.2,4.2,47,39,23,42,21,30
8/4/2022 2:44,2.4,3.4,4.4,3.5,4.3,4,47,40,23,42,22,29
8/4/2022 2:45,2,3,3.6,4,3.7,3.6,47,40,23,43,22,29
8/4/2022 2:46,2,3,3.6,3,4,3.7,47,40,23,43,23,29
8/4/2022 2:47,2.7,3.7,4,4.1,4.1,4.5,47,40,23,44,23,29
8/4/2022 2:48,2.5,3.5,4,4.5,4.4,3.9,47,41,23,44,23,29
8/4/2022 2:49,2.4,3.4,4.2,3.8,3.8,3.8,47,40,23,44,24,29
8/4/2022 2:50,3,4,4.3,4.5,4.7,4.1,46,40,24,44,24,29
8/4/2022 2:51,2.8,3.8,4.4,4.8,3.8,3.9,46,41,23,45,24,29
8/4/2022 2:52,2.5,4.5,4.8,5.3,5.1,5.5,46,41,23,45,24,29
8/4/2022 2:53,2.2,3.2,3.2,4,3.7,3.7,46,41,24,45,24,29
8/4/2022 2:54,2.2,4.2,4.5,5.2,4.5,5.1,45,41,23,45,24,29
8/4/2022 2:55,2.9,3.9,4,3.9,4.8,4.1,42,36,23,41,21,30
8/4/2022 2:56,2.6,3.6,4,4.5,4.5,4.1,40,35,23,38,19,34
8/4/2022 2:57,3,4,4.7,4.7,4.3,4.1,39,35,24,36,17,40
8/4/2022 2:58,2.9,3.9,4.5,4.6,4.5,4.2,38,34,24,35,16,43
8/4/2022 2:59,2.3,3.3,3.5,3.9,3.6,3.9,38,34,24,35,16,44
8/4/2022 3:00,2.9,3.9,4.9,4.6,4.4,4.4,37,33,24,34,16,44
8/4/2022 3:01,2.7,3.7,3.9,4.4,4,3.7,38,34,24,34,16,45
8/4/2022 3:02,2.8,3.8,4,3.8,4,4.5,40,37,24,37,18,46
8/4/2022 3:03,2.6,3.6,4.1,4.3,4.6,3.9,42,37,24,38,20,48
8/4/2022 3:04,2.4,3.4,3.5,4.1,3.8,3.5,43,38,24,39,21,46
8/4/2022 3:05,2.2,4.2,4.8,5,4.7,4.9,44,38,24,40,22,40
8/4/2022 3:06,2.3,3.3,4,3.4,4.2,4.2,45,39,24,41,22,37
8/4/2022 3:07,2.2,3.2,4.1,3.5,3.7,4,45,39,24,41,23,35
8/4/2022 3:08,2.1,3.1,4.1,3.9,3.3,4.1,46,39,24,42,23,32
8/4/2022 3:09,2.2,3.2,3.8,3.4,3.4,3.8,46,40,24,42,23,31
8/4/2022 3:10,2.6,3.6,3.9,3.6,3.6,3.7,46,40,24,43,23,31
8/4/2022 3:11,2.2,3.2,3.8,3.5,3.5,3.3,47,40,24,43,23,30
8/4/2022 3:12,2.6,3.6,3.6,4.3,3.7,3.8,47,40,24,43,23,29
8/4/2022 3:13,2.8,4.8,5,5.3,5.8,5,47,40,24,44,23,29
8/4/2022 3:14,2.3,3.3,3.3,3.9,3.9,3.3,47,40,24,44,24,29
8/4/2022 3:15,2.6,3.6,3.7,4.6,4.5,4.6,48,40,24,44,24,29
8/4/2022 3:16,2,3,3.5,3.5,3,3.8,48,40,24,44,25,28
8/4/2022 3:17,2.5,3.5,3.8,3.7,3.5,4.4,48,40,24,45,25,28
8/4/2022 3:18,2.7,3.7,4.5,4.3,4.3,4.4,46,37,24,42,23,28
8/4/2022 3:19,2.9,3.9,4.1,4.3,4.2,4.4,43,35,24,39,19,30
8/4/2022 3:20,2.7,3.7,4.3,4.4,3.7,3.8,41,35,24,36,17,31
8/4/2022 3:21,2.8,3.8,3.8,4.3,4.6,4.3,40,34,24,35,15,31
8/4/2022 3:22,3,4,5,4.8,4.9,4.4,39,34,24,34,15,31
8/4/2022 3:23,2.4,3.4,4.1,3.4,4.1,4.1,38,33,24,34,15,31
8/4/2022 3:24,2,3,3.2,3.9,3.8,3.1,38,34,24,34,14,31
8/4/2022 3:25,2,3,3.7,3.5,3,3.2,40,36,24,36,16,31
8/4/2022 3:26,2.4,3.4,3.7,3.9,4,4.2,41,37,24,38,18,30
8/4/2022 3:27,2.4,3.4,3.8,4.2,3.9,4,42,38,24,39,20,29
8/4/2022 3:28,2.6,3.6,4.2,4.1,4.1,3.9,42,38,24,40,21,29
8/4/2022 3:29,2.4,3.4,4,3.4,4.1,3.7,43,39,24,41,22,28
8/4/2022 3:30,2.8,3.8,4.5,4.8,4.4,3.9,43,39,24,41,22,29
8/4/2022 3:31,2.8,3.8,4.7,4.2,4.4,4.3,44,39,24,41,22,28
8/4/2022 3:32,2.4,3.4,4.1,4.3,3.4,3.8,44,40,24,42,22,28
8/4/2022 3:33,2.8,3.8,4.1,4.2,4.2,4.8,45,40,24,42,23,29
8/4/2022 3:34,2.9,3.9,3.9,4.2,4.9,4.4,45,40,24,42,23,29
8/4/2022 3:35,2.9,3.9,4.6,4.1,4,3.9,45,41,24,43,23,29
8/4/2022 3:36,2.1,3.1,3.4,3.7,3.9,3.4,46,41,24,43,23,29
8/4/2022 3:37,2.6,3.6,4.4,4.4,4.3,3.9,46,41,24,43,23,29
8/4/2022 3:38,2.3,3.3,3.9,3.6,3.9,3.4,46,41,24,43,24,29
8/4/2022 3:39,2.1,3.1,3.7,3.9,4,3.4,47,41,24,44,24,29
8/4/2022 3:40,2.4,4.4,5.3,5.1,5,5.4,46,39,24,43,23,29
8/4/2022 3:41,2.6,3.6,3.8,4.3,3.8,4.6,43,36,24,39,20,30
8/4/2022 3:42,2.1,3.1,3.2,3.8,3.2,3.1,42,35,24,37,18,31
8/4/2022 3:43,2.4,3.4,3.5,4.2,3.9,4.3,41,35,23,36,16,31
8/4/2022 3:44,2.4,3.4,4.2,4.3,3.6,4.2,41,34,23,35,15,32
8/4/2022 3:45,2.7,3.7,4.6,3.8,4,4.6,41,34,24,34,14,32
8/4/2022 3:46,2.6,3.6,3.6,3.9,4,3.8,40,33,24,34,14,32
8/4/2022 3:47,2.4,3.4,4.4,4.4,4.3,3.9,42,35,24,35,15,32
8/4/2022 3:48,2.1,3.1,4,3.4,3.1,3.9,44,37,23,38,17,31
8/4/2022 3:49,2.7,3.7,4.7,4.4,4.7,4.4,45,38,24,40,19,30
8/4/2022 3:50,2.2,3.2,3.3,3.9,4.1,3.5,46,39,23,41,20,30
8/4/2022 3:51,2.3,3.3,3.6,4.2,4,4.1,46,39,23,42,21,29
8/4/2022 3:52,2.6,3.6,3.7,4.1,3.9,3.9,46,39,23,42,22,29
8/4/2022 3:53,2.6,3.6,4.1,4.1,4.6,4.1,46,40,23,43,22,29
8/4/2022 3:54,2.4,3.4,3.4,3.8,4.4,4.2,46,40,24,43,22,29
8/4/2022 3:55,2.6,3.6,3.7,3.6,3.7,3.7,45,40,23,43,22,29
8/4/2022 3:56,2.5,3.5,3.8,4.2,4.4,3.8,45,41,23,44,22,29
8/4/2022 3:57,2.9,3.9,3.9,4.2,4.4,4.1,45,41,23,44,23,29
8/4/2022 3:58,2,3,3.4,3.7,3.6,3.2,45,41,24,44,23,29
8/4/2022 3:59,2.1,3.1,4.1,3.2,3.4,3.6,44,41,23,44,23,29
8/4/2022 4:00,2.3,3.3,3.5,3.9,4.3,3.8,44,42,23,44,23,29
8/4/2022 4:01,2.3,3.3,3.4,3.9,4.2,3.3,44,42,23,44,24,29
8/4/2022 4:02,2.2,3.2,3.4,3.8,4.2,3.9,44,42,23,44,24,29
8/4/2022 4:03,2.6,4.6,5,5.5,4.8,5.2,41,36,23,40,20,31
8/4/2022 4:04,2.4,3.4,4.2,3.7,3.7,4.3,39,35,23,37,17,36
8/4/2022 4:05,2.4,3.4,3.6,4,3.9,4,39,35,24,36,16,41
8/4/2022 4:06,2.3,3.3,4.2,3.6,3.9,3.4,38,34,24,35,15,43
8/4/2022 4:07,2.4,3.4,3.9,4.2,4.4,4.3,38,34,24,34,15,44
8/4/2022 4:08,2,3,3.6,3.7,3.7,3.9,38,34,24,34,14,45
8/4/2022 4:09,2.7,3.7,4.1,4.2,4.4,4.5,40,36,24,35,15,45
8/4/2022 4:10,3,4,4.9,5,4.8,4.8,42,38,24,37,18,47
8/4/2022 4:11,2.1,3.1,4.1,3.2,3.1,4.1,44,39,24,38,20,47
8/4/2022 4:12,2.7,3.7,4.4,4.2,3.8,4.1,45,39,24,40,21,42
8/4/2022 4:13,2.5,3.5,3.9,4.1,3.7,3.9,45,40,24,41,22,38
8/4/2022 4:14,2.8,3.8,4,4.2,3.9,4.5,46,40,24,41,22,35
8/4/2022 4:15,2.6,3.6,4,4.6,4,3.6,46,40,25,42,22,33
8/4/2022 4:16,2.7,3.7,4.7,4.7,3.7,4,46,40,24,42,22,32
8/4/2022 4:17,2.3,3.3,3.8,4.2,3.5,4.1,47,41,24,43,23,31
8/4/2022 4:18,2.4,3.4,3.9,4.3,3.6,4.4,47,41,25,43,23,30
8/4/2022 4:19,3.9,3.9,4.4,4.7,4.3,3.9,47,41,25,43,23,30
8/4/2022 4:20,2.8,3.8,4.1,4.2,4.4,4.4,48,41,24,44,23,30
8/4/2022 4:21,2.4,3.4,3.5,3.8,3.6,3.9,48,42,24,44,23,29
8/4/2022 4:22,2,3,3.7,3.1,3.1,3,48,42,24,44,23,29
8/4/2022 4:23,2.6,3.6,4,4.2,4.5,3.6,48,42,24,45,23,29
8/4/2022 4:24,2.4,3.4,3.4,3.6,4.4,4.2,47,42,24,45,23,29
8/4/2022 4:25,2.8,4.8,5.2,5.7,5.5,5.8,46,40,24,44,22,29
8/4/2022 4:26,2.2,3.2,3.3,3.8,3.2,3.8,43,37,24,40,19,30
8/4/2022 4:27,2.2,3.2,3.7,3.2,3.9,3.7,41,36,24,38,18,31
8/4/2022 4:28,2,3,4,3.2,3.4,3.6,40,35,24,36,17,31
8/4/2022 4:29,3,4,4.5,4,4.5,4.9,39,35,24,36,17,31
8/4/2022 4:30,2.6,3.6,3.6,3.7,4.6,4.5,39,34,24,35,16,31
8/4/2022 4:31,2,3,3.8,3.7,3.5,3.7,38,34,24,35,16,31
8/4/2022 4:32,2,3,3.1,3.3,3.5,3.5,39,36,24,36,17,31
8/4/2022 4:33,2.6,3.6,3.7,4.3,4.4,4.1,41,37,24,38,19,30
8/4/2022 4:34,2.5,3.5,4.5,4.4,3.6,3.6,42,38,24,39,20,30
8/4/2022 4:35,2,3,3.3,3.5,3.3,3.8,42,38,24,40,21,29
8/4/2022 4:36,3,4,4.2,4.6,4.7,4.9,43,39,24,41,22,29
8/4/2022 4:37,3,4,4.1,4.3,4,4.7,43,39,24,41,22,29
8/4/2022 4:38,3,5,6,5.8,5.4,5.3,44,39,24,42,22,29
8/4/2022 4:39,2.9,3.9,4.7,4,4.3,3.9,44,40,24,42,23,28
8/4/2022 4:40,2.1,3.1,4.1,3.4,3.5,4.1,45,40,24,42,23,28
8/4/2022 4:41,2.8,4.8,5.3,5.6,5.8,5.2,45,41,24,42,23,29
8/4/2022 4:42,2.2,3.2,3.8,4.2,3.8,3.5,46,41,24,43,23,29
8/4/2022 4:43,2.9,3.9,4.9,4.8,4.1,4.4,46,41,24,43,23,29
8/4/2022 4:44,2.1,3.1,3.4,3.7,3.9,3.3,46,41,24,43,24,29
8/4/2022 4:45,2.4,3.4,4.4,3.6,3.4,3.9,47,41,24,44,24,29
8/4/2022 4:46,2.7,4.7,5.1,5.7,5.3,5.5,47,41,24,44,24,29
8/4/2022 4:47,2.3,3.3,3.3,4.3,3.3,3.8,45,38,24,42,22,29
8/4/2022 4:48,2.4,3.4,3.6,4.1,3.4,3.8,43,36,24,38,19,30
8/4/2022 4:49,2.8,3.8,3.8,4.6,4.2,4.8,42,35,24,37,17,31
8/4/2022 4:50,2.7,3.7,4.2,4.2,4.6,4,41,35,24,36,16,31
8/4/2022 4:51,3,4,4.4,4.8,4.1,4.1,41,34,24,35,16,32
8/4/2022 4:52,2.6,3.6,3.9,4.6,3.7,3.8,41,34,24,35,15,32
8/4/2022 4:53,2.3,3.3,4,3.7,4.3,3.8,40,34,24,34,15,31
8/4/2022 4:54,2.9,3.9,4.4,4.9,3.9,4,43,37,24,36,17,31
8/4/2022 4:55,2.7,3.7,3.9,3.7,3.8,4.5,45,38,24,39,19,31
8/4/2022 4:56,2.4,3.4,4.2,3.4,4.1,4.2,46,39,24,40,20,30
8/4/2022 4:57,2,3,3,3.3,3.2,3.9,46,39,24,41,21,29
8/4/2022 4:58,2.7,3.7,4,4.4,4,4.5,46,40,24,42,22,29
8/4/2022 4:59,3,4,4.4,4.1,4.5,4.9,46,40,24,43,22,29
8/4/2022 5:00,2.6,3.6,4.2,4,3.9,4.6,46,40,24,43,23,28
